Date,Open_x,High_x,Low_x,Close_x,Adj Close_x,Volume_x,Open_y,High_y,Low_y,Close_y,Adj Close_y,Volume_y,Open,High,Low,Close,Adj Close,Volume
2014-10-15,400.9549865722656,402.22698974609375,388.7659912109375,394.77301025390625,394.77301025390625,25267100,2.619999885559082,2.7100000381469727,2.5399999618530273,2.609999895095825,2.609999895095825,36924600.0,4.232500076293945,4.382500171661377,4.204999923706055,4.360000133514404,4.169344902038574,40442800.0
2014-10-16,394.51800537109375,398.8070068359375,373.07000732421875,382.5559997558594,382.5559997558594,26990000,2.559999942779541,2.7200000286102295,2.5399999618530273,2.640000104904175,2.640000104904175,38795400.0,4.28249979019165,4.412499904632568,4.272500038146973,4.362500190734863,4.171737194061279,35111600.0
2014-10-17,382.7560119628906,385.4779968261719,375.3890075683594,383.75799560546875,383.75799560546875,13600700,2.6700000762939453,2.859999895095825,2.6600000858306885,2.7200000286102295,2.7200000286102295,75956600.0,4.414999961853027,4.465000152587891,4.337500095367432,4.355000019073486,4.164565086364746,29071600.0
2014-10-18,383.97601318359375,395.1579895019531,378.97100830078125,391.4419860839844,391.4419860839844,11416800,,,,,,,,,,,,
2014-10-19,391.2539978027344,393.9389953613281,386.4570007324219,389.5459899902344,389.5459899902344,5914570,,,,,,,,,,,,
2014-10-20,389.2309875488281,390.0840148925781,378.25201416015625,382.8450012207031,382.8450012207031,16419000,2.7899999618530273,2.799999952316284,2.5999999046325684,2.6700000762939453,2.6700000762939453,28711000.0,4.355000019073486,4.432499885559082,4.324999809265137,4.392499923706055,4.200425624847412,20033600.0
2014-10-21,382.4209899902344,392.64599609375,380.8340148925781,386.4750061035156,386.4750061035156,14188900,2.700000047683716,2.7799999713897705,2.680000066757202,2.7699999809265137,2.7699999809265137,24033800.0,4.425000190734863,4.585000038146973,4.412499904632568,4.579999923706055,4.379725933074951,35109200.0
2014-10-22,386.1180114746094,388.57598876953125,382.2489929199219,383.1579895019531,383.1579895019531,11641300,2.7899999618530273,2.799999952316284,2.640000104904175,2.640000104904175,2.640000104904175,23034800.0,4.572500228881836,4.587500095367432,4.472499847412109,4.472499847412109,4.276926040649414,23951200.0
2014-10-23,382.9620056152344,385.0480041503906,356.4469909667969,358.4169921875,358.4169921875,26456900,2.680000066757202,2.7100000381469727,2.6500000953674316,2.690000057220459,2.690000057220459,23731000.0,4.550000190734863,4.605000019073486,4.517499923706055,4.572500228881836,4.372554302215576,21447600.0
2014-10-24,358.59100341796875,364.3450012207031,353.30499267578125,358.3450012207031,358.3450012207031,15585700,2.690000057220459,2.7300000190734863,2.6700000762939453,2.680000066757202,2.680000066757202,11945800.0,4.599999904632568,4.647500038146973,4.572500228881836,4.619999885559082,4.417976379394531,21015600.0
2014-10-25,358.6109924316406,359.8609924316406,342.87701416015625,347.27099609375,347.27099609375,18127500,,,,,,,,,,,,
2014-10-26,347.48699951171875,359.22100830078125,343.9309997558594,354.7040100097656,354.7040100097656,11272500,,,,,,,,,,,,
2014-10-27,354.7770080566406,358.6319885253906,349.8089904785156,352.989013671875,352.989013671875,13033000,2.680000066757202,2.7100000381469727,2.6500000953674316,2.6600000858306885,2.6600000858306885,13307500.0,4.617499828338623,4.639999866485596,4.567500114440918,4.622499942779541,4.420368194580078,14509200.0
2014-10-28,353.2149963378906,359.9840087890625,352.6789855957031,357.6180114746094,357.6180114746094,7845880,2.690000057220459,2.7699999809265137,2.6700000762939453,2.7200000286102295,2.7200000286102295,22878300.0,4.610000133514404,4.737500190734863,4.605000019073486,4.732500076293945,4.525557518005371,19258000.0
2014-10-29,357.0889892578125,357.8330078125,335.3429870605469,335.59100341796875,335.59100341796875,18192700,2.75,2.809999942779541,2.7300000190734863,2.7699999809265137,2.7699999809265137,15600900.0,4.712500095367432,4.739999771118164,4.659999847412109,4.702499866485596,4.496867656707764,16834000.0
2014-10-30,335.7090148925781,350.9129943847656,335.0719909667969,345.30499267578125,345.30499267578125,30177900,2.7899999618530273,2.7899999618530273,2.700000047683716,2.75,2.75,13026100.0,4.690000057220459,4.710000038146973,4.612500190734863,4.672500133514404,4.468181133270264,17026000.0
2014-10-31,345.0090026855469,348.0450134277344,337.1419982910156,338.3210144042969,338.3210144042969,12545400,2.7899999618530273,2.8299999237060547,2.75,2.799999952316284,2.799999952316284,14704800.0,4.78000020980835,4.887499809265137,4.755000114440918,4.885000228881836,4.671389102935791,25631600.0
2014-11-01,338.6499938964844,340.52899169921875,321.05499267578125,325.7489929199219,325.7489929199219,16677200,,,,,,,,,,,,
2014-11-02,326.07501220703125,329.04998779296875,320.6260070800781,325.8919982910156,325.8919982910156,8603620,,,,,,,,,,,,
2014-11-03,325.5690002441406,334.00201416015625,325.4809875488281,327.5539855957031,327.5539855957031,12948500,2.809999942779541,2.9000000953674316,2.809999942779541,2.869999885559082,2.869999885559082,11733600.0,4.997499942779541,5.014999866485596,4.942500114440918,4.96750020980835,4.75028133392334,30873200.0
2014-11-04,327.1610107421875,331.7669982910156,325.0769958496094,330.49200439453125,330.49200439453125,15655500,2.9000000953674316,2.9100000858306885,2.75,2.8299999237060547,2.8299999237060547,12524300.0,5.0,5.050000190734863,4.917500019073486,5.03249979019165,4.812437534332275,36019600.0
2014-11-05,330.6830139160156,343.3689880371094,330.6830139160156,339.4859924316406,339.4859924316406,19817200,2.8499999046325684,2.869999885559082,2.7699999809265137,2.799999952316284,2.799999952316284,9635100.0,5.0625,5.065000057220459,4.994999885559082,5.03249979019165,4.812437534332275,33565200.0
2014-11-06,339.4580078125,352.96600341796875,338.42401123046875,349.2900085449219,349.2900085449219,18797000,2.7799999713897705,2.799999952316284,2.75,2.759999990463257,2.759999990463257,8932900.0,5.042500019073486,5.0625,4.965000152587891,5.054999828338623,4.8339524269104,39408800.0
2014-11-07,349.8179931640625,352.73199462890625,341.7760009765625,342.4150085449219,342.4150085449219,16834200,2.7699999809265137,2.799999952316284,2.759999990463257,2.7799999713897705,2.7799999713897705,7293800.0,5.112500190734863,5.172500133514404,4.897500038146973,4.947500228881836,4.731156826019287,45080000.0
2014-11-08,342.15399169921875,347.0320129394531,342.15399169921875,345.4880065917969,345.4880065917969,8535470,,,,,,,,,,,,
2014-11-09,345.3760070800781,363.6260070800781,344.2550048828125,363.2640075683594,363.2640075683594,24205600,,,,,,,,,,,,
2014-11-10,362.2650146484375,374.8160095214844,357.5610046386719,366.92401123046875,366.92401123046875,30450100,2.7799999713897705,2.809999942779541,2.75,2.759999990463257,2.759999990463257,12593100.0,4.942500114440918,5.037499904632568,4.929999828338623,5.005000114440918,4.7861409187316895,29338800.0
2014-11-11,365.85699462890625,371.30999755859375,363.7349853515625,367.69500732421875,367.69500732421875,15838900,2.7799999713897705,2.7899999618530273,2.7200000286102295,2.7300000190734863,2.7300000190734863,8113500.0,4.974999904632568,5.002500057220459,4.902500152587891,4.945000171661377,4.72876501083374,21299200.0
2014-11-12,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,423.5610046386719,45783200,2.7300000190734863,2.75,2.6500000953674316,2.7100000381469727,2.7100000381469727,15875400.0,4.927499771118164,4.940000057220459,4.84499979019165,4.912499904632568,4.697685718536377,20458400.0
2014-11-13,427.27301025390625,457.0929870605469,401.12298583984375,420.7349853515625,420.7349853515625,58945000,2.7100000381469727,2.740000009536743,2.6500000953674316,2.6600000858306885,2.6600000858306885,10915400.0,4.929999828338623,4.9375,4.847499847412109,4.887499809265137,4.673778057098389,22532800.0
2014-11-14,418.4169921875,419.25201416015625,384.78900146484375,397.8179931640625,397.8179931640625,29589200,2.680000066757202,2.700000047683716,2.609999895095825,2.609999895095825,2.609999895095825,12373000.0,4.892499923706055,4.947500228881836,4.84499979019165,4.947500228881836,4.731156826019287,16024800.0
2014-11-15,399.6499938964844,405.52801513671875,371.00799560546875,376.13299560546875,376.13299560546875,15727500,,,,,,,,,,,,
2014-11-16,374.7300109863281,390.79901123046875,374.60198974609375,387.8819885253906,387.8819885253906,11905600,,,,,,,,,,,,
2014-11-17,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,387.4079895019531,41518800,2.619999885559082,2.690000057220459,2.609999895095825,2.6700000762939453,2.6700000762939453,12593800.0,4.925000190734863,4.977499961853027,4.892499923706055,4.925000190734863,4.709639549255371,15873200.0
2014-11-18,387.7850036621094,392.4020080566406,371.11700439453125,375.197998046875,375.197998046875,32222500,2.690000057220459,2.7300000190734863,2.630000114440918,2.6500000953674316,2.6500000953674316,14967800.0,4.927499771118164,5.054999828338623,4.914999961853027,5.042500019073486,4.8220014572143555,20777200.0
2014-11-19,373.89599609375,386.4809875488281,373.89599609375,380.55499267578125,380.55499267578125,18931800,2.680000066757202,2.680000066757202,2.609999895095825,2.630000114440918,2.630000114440918,10323300.0,5.025000095367432,5.039999961853027,4.949999809265137,5.002500057220459,4.803995609283447,24030000.0
2014-11-20,380.3070068359375,382.0249938964844,356.781005859375,357.8399963378906,357.8399963378906,25233200,2.5999999046325684,2.7200000286102295,2.5899999141693115,2.690000057220459,2.690000057220459,15043900.0,4.96750020980835,5.090000152587891,4.952499866485596,5.085000038146973,4.8832221031188965,22096800.0
2014-11-21,357.8789978027344,357.8789978027344,344.11199951171875,350.8479919433594,350.8479919433594,29850100,2.7200000286102295,2.7699999809265137,2.7100000381469727,2.7699999809265137,2.7699999809265137,11311600.0,5.130000114440918,5.137499809265137,5.070000171661377,5.112500190734863,4.909631252288818,19897600.0
2014-11-22,351.60400390625,364.84100341796875,350.87799072265625,352.9200134277344,352.9200134277344,15273000,,,,,,,,,,,,
2014-11-23,353.17498779296875,370.8450012207031,353.17498779296875,367.572998046875,367.572998046875,15151600,,,,,,,,,,,,
2014-11-24,366.947998046875,387.2090148925781,366.66900634765625,376.9010009765625,376.9010009765625,30930100,2.799999952316284,2.8499999046325684,2.799999952316284,2.8299999237060547,2.8299999237060547,12293900.0,5.125,5.167500019073486,5.105000019073486,5.144999980926514,4.940840244293213,13600400.0
2014-11-25,376.885986328125,394.70098876953125,374.78399658203125,375.3479919433594,375.3479919433594,25442200,2.8399999141693115,2.859999895095825,2.759999990463257,2.8299999237060547,2.8299999237060547,11073600.0,5.135000228881836,5.179999828338623,5.125,5.142499923706055,4.93843936920166,19024000.0
2014-11-26,376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,368.3699951171875,18601700,2.809999942779541,2.8399999141693115,2.799999952316284,2.8399999141693115,2.8399999141693115,10553500.0,5.112500190734863,5.235000133514404,5.110000133514404,5.230000019073486,5.022466659545898,21926400.0
2014-11-27,370.50201416015625,373.99200439453125,368.2820129394531,369.6700134277344,369.6700134277344,8748030,,,,,,,,,,,,
2014-11-28,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,376.4469909667969,22946500,2.8499999046325684,2.8499999046325684,2.7699999809265137,2.7899999618530273,2.7899999618530273,5665000.0,5.247499942779541,5.272500038146973,5.199999809265137,5.242499828338623,5.034470081329346,12483200.0
2014-11-29,376.1520080566406,387.60101318359375,372.1449890136719,375.4909973144531,375.4909973144531,15375600,,,,,,,,,,,,
2014-11-30,375.510009765625,382.5270080566406,373.3089904785156,378.0469970703125,378.0469970703125,9194440,,,,,,,,,,,,
2014-12-01,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,379.2449951171875,11763000,2.7699999809265137,2.7899999618530273,2.640000104904175,2.6700000762939453,2.6700000762939453,16025100.0,5.21999979019165,5.25,5.137499809265137,5.144999980926514,4.940840244293213,19006000.0
2014-12-02,379.25,384.0379943847656,377.8630065917969,381.31500244140625,381.31500244140625,12364100,2.690000057220459,2.7100000381469727,2.609999895095825,2.680000066757202,2.680000066757202,12438800.0,5.139999866485596,5.175000190734863,5.09250020980835,5.152500152587891,4.948043346405029,24595200.0
2014-12-03,381.72198486328125,383.0260009765625,374.34600830078125,375.010009765625,375.010009765625,13340100,2.7100000381469727,2.819999933242798,2.690000057220459,2.740000009536743,2.740000009536743,18256500.0,5.177499771118164,5.287499904632568,5.162499904632568,5.284999847412109,5.075285911560059,28442400.0
2014-12-04,375.7179870605469,378.6549987792969,367.7590026855469,369.60400390625,369.60400390625,14529600,2.75,2.75,2.6600000858306885,2.690000057220459,2.690000057220459,14513400.0,5.277500152587891,5.297500133514404,5.202499866485596,5.237500190734863,5.029669284820557,18533200.0
2014-12-05,369.4419860839844,379.1919860839844,365.7560119628906,376.85400390625,376.85400390625,15181800,2.690000057220459,2.700000047683716,2.6600000858306885,2.6600000858306885,2.6600000858306885,9479300.0,5.239999771118164,5.295000076293945,5.237500190734863,5.267499923706055,5.0584797859191895,16568000.0
2014-12-06,376.7569885253906,378.447998046875,370.94500732421875,374.7850036621094,374.7850036621094,7009320,,,,,,,,,,,,
2014-12-07,374.83599853515625,376.2919921875,373.2749938964844,375.0950012207031,375.0950012207031,6491650,,,,,,,,,,,,
2014-12-08,374.9649963378906,376.02899169921875,361.885986328125,361.90899658203125,361.90899658203125,18898700,2.6500000953674316,2.680000066757202,2.5199999809265137,2.5799999237060547,2.5799999237060547,25402100.0,5.260000228881836,5.3125,5.15749979019165,5.199999809265137,4.99365758895874,22694400.0
2014-12-09,361.8949890136719,363.0669860839844,344.95098876953125,352.218994140625,352.218994140625,32915500,2.549999952316284,2.5899999141693115,2.490000009536743,2.5899999141693115,2.5899999141693115,22914800.0,5.167500019073486,5.195000171661377,5.090000152587891,5.182499885559082,4.976853847503662,23944800.0
2014-12-10,352.2049865722656,352.3840026855469,346.364990234375,346.364990234375,346.364990234375,16427700,2.5799999237060547,2.5799999237060547,2.4600000381469727,2.4800000190734863,2.4800000190734863,17690100.0,5.167500019073486,5.1875,5.0625,5.067500114440918,4.866416931152344,20436400.0
2014-12-11,344.3399963378906,361.35699462890625,338.76300048828125,350.5060119628906,350.5060119628906,32431300,2.509999990463257,2.5399999618530273,2.4600000381469727,2.490000009536743,2.490000009536743,10151600.0,5.097499847412109,5.132500171661377,5.054999828338623,5.065000057220459,4.864015579223633,13565200.0
2014-12-12,350.8330078125,352.9830017089844,349.2909851074219,352.5419921875,352.5419921875,16989800,2.4600000381469727,2.549999952316284,2.3499999046325684,2.5199999809265137,2.5199999809265137,21211600.0,4.997499942779541,5.042500019073486,4.902500152587891,4.90749979019165,4.712763786315918,32396400.0
2014-12-13,352.3810119628906,352.3810119628906,346.5880126953125,347.3760070800781,347.3760070800781,11675900,,,,,,,,,,,,
2014-12-14,346.72698974609375,353.3160095214844,345.4179992675781,351.6319885253906,351.6319885253906,12415200,,,,,,,,,,,,
2014-12-15,351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,345.3450012207031,17264200,2.5199999809265137,2.5999999046325684,2.4600000381469727,2.4700000286102295,2.4700000286102295,19636400.0,4.965000152587891,5.054999828338623,4.877500057220459,4.892499923706055,4.69835901260376,25469600.0
2014-12-16,345.6730041503906,345.8590087890625,327.06201171875,327.06201171875,327.06201171875,30864900,2.440000057220459,2.5299999713897705,2.4200000762939453,2.5,2.5,17051600.0,4.887499809265137,4.965000152587891,4.835000038146973,4.837500095367432,4.645544052124023,18530800.0
2014-12-17,326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,319.7760009765625,37567900,2.5,2.569999933242798,2.4600000381469727,2.549999952316284,2.549999952316284,12521300.0,4.934999942779541,5.042500019073486,4.775000095367432,5.034999847412109,4.835206985473633,34559600.0
2014-12-18,319.7850036621094,323.7090148925781,304.23199462890625,311.39599609375,311.39599609375,39173000,2.5799999237060547,2.5899999141693115,2.5399999618530273,2.549999952316284,2.549999952316284,12423900.0,5.097499847412109,5.15749979019165,5.007500171661377,5.054999828338623,4.854409694671631,22615600.0
2014-12-19,311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,317.8429870605469,23823100,2.5299999713897705,2.569999933242798,2.509999990463257,2.569999933242798,2.569999933242798,14701500.0,5.090000152587891,5.125,5.042500019073486,5.105000019073486,4.902428150177002,32552800.0
2014-12-20,317.6189880371094,330.32501220703125,316.04400634765625,329.95599365234375,329.95599365234375,20856700,,,,,,,,,,,,
2014-12-21,329.5429992675781,329.6289978027344,318.90301513671875,320.8429870605469,320.8429870605469,15207600,,,,,,,,,,,,
2014-12-22,321.0679931640625,334.11700439453125,320.42498779296875,331.885986328125,331.885986328125,22315100,2.549999952316284,2.680000066757202,2.5199999809265137,2.6600000858306885,2.6600000858306885,15044900.0,5.099999904632568,5.195000171661377,5.082499980926514,5.195000171661377,4.988857269287109,14897600.0
2014-12-23,332.0169982910156,336.2869873046875,329.60198974609375,334.5719909667969,334.5719909667969,16574200,2.690000057220459,2.7200000286102295,2.6600000858306885,2.6700000762939453,2.6700000762939453,8274400.0,5.235000133514404,5.260000228881836,5.15749979019165,5.162499904632568,4.957647323608398,10928000.0
2014-12-24,334.385009765625,334.7409973144531,321.35699462890625,322.53399658203125,322.53399658203125,15092300,2.630000114440918,2.700000047683716,2.630000114440918,2.6500000953674316,2.6500000953674316,4624000.0,5.175000190734863,5.182499885559082,5.137499809265137,5.142499923706055,4.93843936920166,4564400.0
2014-12-25,322.2860107421875,322.6700134277344,316.9580078125,319.00799560546875,319.00799560546875,9883640,,,,,,,,,,,,
2014-12-26,319.1520080566406,331.42401123046875,316.62701416015625,327.92401123046875,327.92401123046875,16410500,2.6500000953674316,2.690000057220459,2.6500000953674316,2.6500000953674316,2.6500000953674316,4029600.0,5.142499923706055,5.175000190734863,5.130000114440918,5.147500038146973,4.943242073059082,5263600.0
2014-12-27,327.5830078125,328.9110107421875,312.6300048828125,315.8630065917969,315.8630065917969,15185200,,,,,,,,,,,,
2014-12-28,316.1600036621094,320.02801513671875,311.0780029296875,317.239013671875,317.239013671875,11676600,,,,,,,,,,,,
2014-12-29,317.70098876953125,320.2669982910156,312.3070068359375,312.6700134277344,312.6700134277344,12302500,2.640000104904175,2.6600000858306885,2.630000114440918,2.6600000858306885,2.6600000858306885,8527000.0,5.132500171661377,5.175000190734863,5.107500076293945,5.139999866485596,4.936039447784424,8294400.0
2014-12-30,312.718994140625,314.8089904785156,309.37298583984375,310.73699951171875,310.73699951171875,12528300,2.640000104904175,2.700000047683716,2.630000114440918,2.630000114440918,2.630000114440918,7783700.0,5.105000019073486,5.130000114440918,5.085000038146973,5.09250020980835,4.890425682067871,11212000.0
2014-12-31,310.91400146484375,320.1929931640625,310.21099853515625,320.1929931640625,320.1929931640625,13942900,2.640000104904175,2.700000047683716,2.640000104904175,2.6700000762939453,2.6700000762939453,11177900.0,5.099999904632568,5.127500057220459,4.997499942779541,5.012499809265137,4.8135986328125,16630000.0
2015-01-01,320.43499755859375,320.43499755859375,314.00299072265625,314.2489929199219,314.2489929199219,8036550,,,,,,,,,,,,
2015-01-02,314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,315.0320129394531,7860650,2.6700000762939453,2.6700000762939453,2.6700000762939453,2.6700000762939453,2.6700000762939453,0.0,5.03249979019165,5.070000171661377,4.952499866485596,5.03249979019165,4.83280611038208,11368000.0
2015-01-03,314.84600830078125,315.1499938964844,281.0820007324219,281.0820007324219,281.0820007324219,33054400,,,,,,,,,,,,
2015-01-04,281.14599609375,287.2300109863281,257.61199951171875,264.19500732421875,264.19500732421875,55629100,,,,,,,,,,,,
2015-01-05,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,274.4739990234375,43962800,2.6700000762939453,2.700000047683716,2.640000104904175,2.6600000858306885,2.6600000858306885,8878200.0,5.03249979019165,5.047500133514404,4.925000190734863,4.947500228881836,4.751179218292236,19795200.0
2015-01-06,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,286.1889953613281,23245700,2.6500000953674316,2.6600000858306885,2.549999952316284,2.630000114440918,2.630000114440918,13912500.0,4.954999923706055,4.960000038146973,4.792500019073486,4.797500133514404,4.607130527496338,19776400.0
2015-01-07,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,294.3370056152344,24866800,2.630000114440918,2.6500000953674316,2.5399999618530273,2.5799999237060547,2.5799999237060547,12377600.0,4.832499980926514,4.875,4.769999980926514,4.784999847412109,4.595125675201416,32180800.0
2015-01-08,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,283.3489990234375,19982500,2.5899999141693115,2.6500000953674316,2.559999942779541,2.609999895095825,2.609999895095825,11136600.0,4.840000152587891,4.994999885559082,4.837500095367432,4.965000152587891,4.767983436584473,28378000.0
2015-01-09,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,290.4079895019531,18718600,2.630000114440918,2.640000104904175,2.5799999237060547,2.630000114440918,2.630000114440918,8907600.0,4.982500076293945,5.022500038146973,4.914999961853027,4.985000133514404,4.787190914154053,20954000.0
2015-01-10,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,274.7959899902344,15264300,,,,,,,,,,,,
2015-01-11,274.6080017089844,279.63800048828125,265.03900146484375,265.6600036621094,265.6600036621094,18200800,,,,,,,,,,,,
2015-01-12,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,267.7959899902344,18880300,2.619999885559082,2.640000104904175,2.549999952316284,2.630000114440918,2.630000114440918,9979600.0,4.997499942779541,5.0,4.877500057220459,4.922500133514404,4.727171897888184,19073200.0
2015-01-13,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164062,225.86099243164062,72843904,2.640000104904175,2.680000066757202,2.5999999046325684,2.6600000858306885,2.6600000858306885,17907400.0,4.960000038146973,5.059999942779541,4.880000114440918,4.914999961853027,4.719967365264893,23672000.0
2015-01-14,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,178.10299682617188,97638704,2.5999999046325684,2.6600000858306885,2.5799999237060547,2.630000114440918,2.630000114440918,9989900.0,4.862500190734863,4.949999809265137,4.849999904632568,4.934999942779541,4.739173889160156,15526000.0
2015-01-15,176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,209.843994140625,81773504,2.619999885559082,2.6500000953674316,2.490000009536743,2.5199999809265137,2.5199999809265137,17744000.0,4.96999979019165,5.0,4.897500038146973,4.900000095367432,4.705562591552734,18893200.0
2015-01-16,209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,208.0970001220703,38421000,2.5199999809265137,2.5299999713897705,2.390000104904175,2.390000104904175,2.390000104904175,30192400.0,4.892499923706055,4.994999885559082,4.877500057220459,4.989999771118164,4.791990280151367,18151200.0
2015-01-17,207.83399963378906,211.7310028076172,194.875,199.25999450683594,199.25999450683594,23469700,,,,,,,,,,,,
2015-01-18,200.0500030517578,218.69500732421875,194.50599670410156,210.33900451660156,210.33900451660156,30085100,,,,,,,,,,,,
2015-01-19,211.4709930419922,216.72799682617188,207.3179931640625,214.86099243164062,214.86099243164062,18658300,,,,,,,,,,,,
2015-01-20,212.90699768066406,215.24099731445312,205.1529998779297,211.31500244140625,211.31500244140625,24051100,2.390000104904175,2.430000066757202,2.190000057220459,2.240000009536743,2.240000009536743,56713300.0,5.025000095367432,5.052499771118164,4.942500114440918,5.005000114440918,4.806396007537842,14030800.0
2015-01-21,211.3780059814453,227.78799438476562,211.21200561523438,226.89700317382812,226.89700317382812,29924600,2.180000066757202,2.450000047683716,2.140000104904175,2.450000047683716,2.450000047683716,46530800.0,4.977499961853027,5.087500095367432,4.942500114440918,5.074999809265137,4.873619079589844,14478000.0
2015-01-22,227.32200622558594,237.0189971923828,226.4340057373047,233.406005859375,233.406005859375,33544600,2.4200000762939453,2.5,2.369999885559082,2.4700000286102295,2.4700000286102295,36169600.0,5.085000038146973,5.177499771118164,5.03249979019165,5.162499904632568,4.957647323608398,15971200.0
2015-01-23,233.51699829101562,234.84500122070312,225.1959991455078,232.87899780273438,232.87899780273438,24621700,2.4800000190734863,2.5,2.430000066757202,2.450000047683716,2.450000047683716,11107200.0,5.167500019073486,5.1875,5.125,5.177499771118164,4.972050666809082,12041600.0
2015-01-24,232.6999969482422,248.2100067138672,230.02200317382812,247.8470001220703,247.8470001220703,24782500,,,,,,,,,,,,
2015-01-25,247.3520050048828,255.07400512695312,243.88999938964844,253.71800231933594,253.71800231933594,33582700,,,,,,,,,,,,
